Id,SectionId,LevelName,Type,VideoUrl,DateIssued
2238,9,7/12 - Q2 - Comm Prop & PR,0,,1900-01-01 00:00:00.0000000
2239,9,7/12 - Q1 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2240,9,6/12 - Q4 - Crim Law,0,,1900-01-01 00:00:00.0000000
2241,9,6/12 - Q3 - Tort Def,0,,1900-01-01 00:00:00.0000000
2242,9,6/12 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2243,9,6/12 - Q1 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2244,9,2/12 - Q6 - Real Prop,0,,1900-01-01 00:00:00.0000000
2245,9,2/12 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2246,9,2/12 - Q4 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2247,9,2/12 - Q3 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2248,9,2/12 - Q2 - Con Law,0,,1900-01-01 00:00:00.0000000
2249,9,2/12 - Q1 - Trusts,0,,1900-01-01 00:00:00.0000000
2250,9,10/11 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2251,9,10/11 - Q3 - Contract PPR,0,,1900-01-01 00:00:00.0000000
2252,9,10/11 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2253,9,10/11 - Q1 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2254,9,7/11 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2255,9,7/11 - Q5 - Real Prop,0,,1900-01-01 00:00:00.0000000
2256,9,7/11 - Q4 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2257,9,7/11 - Q3 - Contracts,0,,1900-01-01 00:00:00.0000000
2258,9,7/11 - Q2 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2259,9,7/11 - Q1 - Crim Law,0,,1900-01-01 00:00:00.0000000
2260,9,6/11 - Q4 - Crim Law,0,,1900-01-01 00:00:00.0000000
2261,9,6/11 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2262,9,6/11 - Q2 - Tort Nuis,0,,1900-01-01 00:00:00.0000000
2263,9,6/11 - Q1 - Crim Insanity,0,,1900-01-01 00:00:00.0000000
2264,9,2/11 - Q6 - CA Ev & Contract Rem,0,,1900-01-01 00:00:00.0000000
2265,9,2/11 - Q5 - Bus Assoc & PR,0,,1900-01-01 00:00:00.0000000
2266,9,2/11 - Q4 - Torts Negl,0,,1900-01-01 00:00:00.0000000
2267,9,2/11 - Q3 - Real Prop,0,,1900-01-01 00:00:00.0000000
2268,9,2/11 - Q2 - Con Law,0,,1900-01-01 00:00:00.0000000
2269,9,2/11 - Q1 - Wills,0,,1900-01-01 00:00:00.0000000
2270,9,10/10 - Q4 - Tort PL,0,,1900-01-01 00:00:00.0000000
2271,9,10/10 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2272,9,10/10 - Q2 - Contract CL,0,,1900-01-01 00:00:00.0000000
2273,9,10/10 - Q1 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2274,9,7/10 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2275,9,7/10 - Q5 - Crimes,0,,1900-01-01 00:00:00.0000000
2276,9,7/10 - Q4 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2277,9,7/10 - Q3 - CA Evidence,0,,1900-01-01 00:00:00.0000000
2278,9,7/10 - Q2 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2279,9,7/10 - Q1 - Torts,0,,1900-01-01 00:00:00.0000000
2280,9,6/10 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2281,9,6/10 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2282,9,6/10 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2283,9,6/10 - Q1 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2284,9,2/10 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2285,9,2/10 - Q5 - Con Law & Prop,0,,1900-01-01 00:00:00.0000000
2286,9,2/10 - Q4 - Contract Rem,0,,1900-01-01 00:00:00.0000000
2287,9,2/10 - Q3 - Trusts,0,,1900-01-01 00:00:00.0000000
2288,9,2/10 - Q2 - BA & PR,0,,1900-01-01 00:00:00.0000000
2289,9,2/10 - Q1 - Contracts,0,,1900-01-01 00:00:00.0000000
2290,9,10/09 - Q4 - Tort Child,0,,1900-01-01 00:00:00.0000000
2291,9,10/09 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2292,9,10/09 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2293,9,10/09 - Q1 - Tort Def,0,,1900-01-01 00:00:00.0000000
2294,9,7/09 - Q6 - Crim Pro,0,,1900-01-01 00:00:00.0000000
2295,9,"7/09 - Q5 - Rem, Civ & PR",0,,1900-01-01 00:00:00.0000000
2296,9,7/09 - Q4 - Con Law ICC,0,,1900-01-01 00:00:00.0000000
2297,9,7/09 - Q3 - CA Evidence,0,,1900-01-01 00:00:00.0000000
2298,9,7/09 - Q2 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2299,9,"7/09 - Q1 - Torts, Civ Pro, PR",0,,1900-01-01 00:00:00.0000000
2300,9,6/09 - Q4 - Tort Def of Other,0,,1900-01-01 00:00:00.0000000
2301,9,6/09 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2302,9,6/09 - Q2 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2303,9,6/09 - Q1 - Tort FI,0,,1900-01-01 00:00:00.0000000
2304,9,2/09 - Q6 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2305,9,2/09 - Q5 - Contracts,0,,1900-01-01 00:00:00.0000000
2306,9,2/09 - Q4 - Torts Defam,0,,1900-01-01 00:00:00.0000000
2307,9,2/09 - Q3 - CA Evidence,0,,1900-01-01 00:00:00.0000000
2308,9,2/09 - Q2 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2309,9,2/09 - Q1 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2310,9,10/08 - Q4 - Contracts CL,0,,1900-01-01 00:00:00.0000000
2311,9,10/08 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2312,9,10/08 - Q2 - Tort Attr Nuis,0,,1900-01-01 00:00:00.0000000
2313,9,10/08 - Q1 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2314,9,7/08 - Q6 - Wills & Comm Prop,0,,1900-01-01 00:00:00.0000000
2315,9,7/08 - Q5 - Real Prop,0,,1900-01-01 00:00:00.0000000
2316,9,7/08 - Q4 - Contract Rem,0,,1900-01-01 00:00:00.0000000
2317,9,7/08 - Q3 - Contracts,0,,1900-01-01 00:00:00.0000000
2318,9,7/08 - Q2 - Con Law Pres,0,,1900-01-01 00:00:00.0000000
2319,9,7/08 - Q1 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2320,9,6/08 - Q4 - Tort Xfer Int,0,,1900-01-01 00:00:00.0000000
2321,9,6/08 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2322,9,6/08 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2323,9,6/08 - Q1 - Tort PL,0,,1900-01-01 00:00:00.0000000
2324,9,2/08 - Q6 - BA & PR,0,,1900-01-01 00:00:00.0000000
2325,9,2/08 - Q5 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2326,9,2/08 - Q4 - Trusts,0,,1900-01-01 00:00:00.0000000
2327,9,2/08 - Q3 - Crimes,0,,1900-01-01 00:00:00.0000000
2328,9,2/08 - Q2 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2329,9,2/08 - Q1 - Torts,0,,1900-01-01 00:00:00.0000000
2330,9,10/07 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2331,9,10/07 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2332,9,10/07 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2333,9,10/07 - Q1 - Tort SPL Child,0,,1900-01-01 00:00:00.0000000
2334,9,7/07 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2335,9,7/07 - Q5 - Contract Rem,0,,1900-01-01 00:00:00.0000000
2336,9,7/07 - Q4 - Crim & Con Law,0,,1900-01-01 00:00:00.0000000
2337,9,7/07 - Q3 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2338,9,7/07 - Q2 - Torts SPL,0,,1900-01-01 00:00:00.0000000
2339,9,7/07 - Q1 - Prop L/T,0,,1900-01-01 00:00:00.0000000
2340,9,6/07 - Q4 - Tort Fal Imp,0,,1900-01-01 00:00:00.0000000
2341,9,6/07 - Q3 - Contract CL Emp,0,,1900-01-01 00:00:00.0000000
2342,9,6/07 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2343,9,6/07 - Q1 - Neg Per Se,0,,1900-01-01 00:00:00.0000000
2344,9,2/07 - Q6 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2345,9,2/07 - Q5 - Con Law Speech,0,,1900-01-01 00:00:00.0000000
2346,9,2/07 - Q4 - Wills & Comm Prop,0,,1900-01-01 00:00:00.0000000
2347,9,2/07 - Q3 - Crimes,0,,1900-01-01 00:00:00.0000000
2348,9,2/07 - Q2 - BA & PR,0,,1900-01-01 00:00:00.0000000
2349,9,2/07 - Q1 - Prop L/T,0,,1900-01-01 00:00:00.0000000
2350,9,10/06 - Q4 - Contract CL,0,,1900-01-01 00:00:00.0000000
2351,9,10/06 - Q3 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2352,9,10/06 - Q2 - Crim Law,0,,1900-01-01 00:00:00.0000000
2353,9,10/06 - Q1 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2354,9,7/06 - Q6 - Wills,0,,1900-01-01 00:00:00.0000000
2355,9,7/06 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2356,9,7/06 - Q4 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2357,9,7/06 - Q3 - Contracts,0,,1900-01-01 00:00:00.0000000
2358,9,7/06 - Q2 - Con Law,0,,1900-01-01 00:00:00.0000000
2359,9,7/06 - Q1 - Torts,0,,1900-01-01 00:00:00.0000000
2360,9,6/06 - Q4 - Tort PL,0,,1900-01-01 00:00:00.0000000
2361,9,6/06 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2362,9,6/06 - Q2 - Contr Req UCC,0,,1900-01-01 00:00:00.0000000
2363,9,6/06 - Q1 - Tort Neg Per Se,0,,1900-01-01 00:00:00.0000000
2364,9,2/06 - Q6 - Crimes,0,,1900-01-01 00:00:00.0000000
2365,9,2/06 - Q5 - Contracts & PR,0,,1900-01-01 00:00:00.0000000
2366,9,2/06 - Q4 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2367,9,2/06 - Q3 - Real Prop,0,,1900-01-01 00:00:00.0000000
2368,9,2/06 - Q2 - Wills,0,,1900-01-01 00:00:00.0000000
2369,9,2/06 - Q1 - Torts SPL,0,,1900-01-01 00:00:00.0000000
2370,9,10/05 - Q4 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2371,9,10/05 - Q3 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2372,9,10/05 - Q2 - Crim Theft,0,,1900-01-01 00:00:00.0000000
2373,9,10/05 - Q1 - Contract CL,0,,1900-01-01 00:00:00.0000000
2374,9,7/05 - Q6 - Prof Resp Sex,0,,1900-01-01 00:00:00.0000000
2375,9,7/05 - Q5 - Prop Rem,0,,1900-01-01 00:00:00.0000000
2376,9,7/05 - Q4 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2377,9,7/05 - Q3 - BA & PR,0,,1900-01-01 00:00:00.0000000
2378,9,7/05 - Q2 - Real Prop,0,,1900-01-01 00:00:00.0000000
2379,9,7/05 - Q1 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2380,9,6/05 - Q4 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2381,9,6/05 - Q3 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2382,9,6/05 - Q2 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2383,9,6/05 - Q1 - Crim Law,0,,1900-01-01 00:00:00.0000000
2384,9,2/05 - Q6 - Trusts,0,,1900-01-01 00:00:00.0000000
2385,9,2/05 - Q5 - Real Prop,0,,1900-01-01 00:00:00.0000000
2386,9,2/05 - Q4 - PR & Fed Ev,0,,1900-01-01 00:00:00.0000000
2387,9,2/05 - Q3 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2388,9,2/05 - Q2 - Contracts UCC,0,,1900-01-01 00:00:00.0000000
2389,9,2/05 - Q1 - Con Law ICC,0,,1900-01-01 00:00:00.0000000
2390,9,10/04 - Q4 - Crim Law,0,,1900-01-01 00:00:00.0000000
2391,9,10/04 - Q3 - Tort Neg Misrep,0,,1900-01-01 00:00:00.0000000
2392,9,10/04 - Q2 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2393,9,10/04 - Q1 - Crim Justify,0,,1900-01-01 00:00:00.0000000
2394,9,7/04 - Q6 - Torts Law Mal,0,,1900-01-01 00:00:00.0000000
2395,9,7/04 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2396,9,7/04 - Q4 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2397,9,7/04 - Q3 - Wills,0,,1900-01-01 00:00:00.0000000
2398,9,7/04 - Q2 - Con Law,0,,1900-01-01 00:00:00.0000000
2399,9,7/04 - Q1 - Crimes,0,,1900-01-01 00:00:00.0000000
2400,9,6/04 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2401,9,6/04 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2402,9,6/04 - Q2 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2403,9,6/04 - Q1 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2404,9,2/04 - Q6 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2405,9,2/04 - Q5 - Con Law ICC,0,,1900-01-01 00:00:00.0000000
2406,9,2/04 - Q4 - Prop L/T,0,,1900-01-01 00:00:00.0000000
2407,9,2/04 - Q3 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2408,9,2/04 - Q2 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2409,9,2/04 - Q1 - Crim Pro,0,,1900-01-01 00:00:00.0000000
2410,9,10/03 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2411,9,10/03 - Q3 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2412,9,10/03 - Q2 - Crim Law Omission,0,,1900-01-01 00:00:00.0000000
2413,9,10/03 - Q1 - Contract CL,0,,1900-01-01 00:00:00.0000000
2414,9,7/03 - Q6 - Wills,0,,1900-01-01 00:00:00.0000000
2415,9,7/03 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2416,9,7/03 - Q4 - Priv Torts,0,,1900-01-01 00:00:00.0000000
2417,9,7/03 - Q3 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2418,9,7/03 - Q2 - Remedies,0,,1900-01-01 00:00:00.0000000
2419,9,7/03 - Q1 - BA SEC,0,,1900-01-01 00:00:00.0000000
2420,9,6/03 - Q4 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2421,9,6/03 - Q3 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2422,9,6/03 - Q2 - Crim Xfer Int,0,,1900-01-01 00:00:00.0000000
2423,9,6/03 - Q1 - Contr UCC & CL,0,,1900-01-01 00:00:00.0000000
2424,9,2/03 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2425,9,2/03 - Q5 - Con Law,0,,1900-01-01 00:00:00.0000000
2426,9,2/03 - Q4 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2427,9,2/03 - Q3 - Crimes & Fed Ev,0,,1900-01-01 00:00:00.0000000
2428,9,2/03 - Q2 - Real Prop,0,,1900-01-01 00:00:00.0000000
2429,9,2/03 - Q1 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2430,9,10/02 - Q4 - Tort Anim,0,,1900-01-01 00:00:00.0000000
2431,9,10/02 - Q3 - Contract CL,0,,1900-01-01 00:00:00.0000000
2432,9,10/02 - Q2 - Crim Insanity,0,,1900-01-01 00:00:00.0000000
2433,9,10/02 - Q1 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2434,9,7/02 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2435,9,7/02 - Q5 - Torts SPL,0,,1900-01-01 00:00:00.0000000
2436,9,7/02 - Q4 - Contracts,0,,1900-01-01 00:00:00.0000000
2437,9,7/02 - Q3 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2438,9,7/02 - Q2 - Real Prop,0,,1900-01-01 00:00:00.0000000
2439,9,7/02 - Q1 - Comm Prop & Wills,0,,1900-01-01 00:00:00.0000000
2440,9,6/02 - Q4 - Torts,0,,1900-01-01 00:00:00.0000000
2441,9,6/02 - Q3 - Crim Skeletal!,0,,1900-01-01 00:00:00.0000000
2442,9,6/02 - Q2 - Contract UCC,0,,1900-01-01 00:00:00.0000000
2443,9,6/02 - Q1 - Crim Law,0,,1900-01-01 00:00:00.0000000
2444,9,2/02 - Q6 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2445,9,2/02 - Q5 - Con Law Religion,0,,1900-01-01 00:00:00.0000000
2446,9,2/02 - Q4 - Trusts & PR,0,,1900-01-01 00:00:00.0000000
2447,9,2/02 - Q3 - BA SEC,0,,1900-01-01 00:00:00.0000000
2448,9,2/02 - Q2 - Contract Rem UCC,0,,1900-01-01 00:00:00.0000000
2449,9,2/02 - Q1 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2450,9,7/01 - Q6 - Wills & Trusts,0,,1900-01-01 00:00:00.0000000
2451,9,7/01 - Q5 - Torts & PR,0,,1900-01-01 00:00:00.0000000
2452,9,7/01 - Q4 - Con Law Rel,0,,1900-01-01 00:00:00.0000000
2453,9,7/01 - Q3 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2454,9,7/01 - Q2 - Real Prop,0,,1900-01-01 00:00:00.0000000
2455,9,7/01 - Q1 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2456,9,2/01 - Q6 - Contracts,0,,1900-01-01 00:00:00.0000000
2457,9,2/01 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2458,9,2/01 - Q4 - Remedies,0,,1900-01-01 00:00:00.0000000
2459,9,2/01 - Q3 - Crim Pro,0,,1900-01-01 00:00:00.0000000
2460,9,2/01 - Q2 - Bus Assoc,0,,1900-01-01 00:00:00.0000000
2461,9,2/01 - Q1 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2462,9,7/00 - Q6 - Torts,0,,1900-01-01 00:00:00.0000000
2463,9,7/00 - Q5 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2464,9,7/00 - Q4 - Con Law,0,,1900-01-01 00:00:00.0000000
2465,9,7/00 - Q3 - Trusts,0,,1900-01-01 00:00:00.0000000
2466,9,7/00 - Q2 - Real Prop,0,,1900-01-01 00:00:00.0000000
2467,9,7/00 - Q1 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2468,9,2/00 - Q6 - Fed Ev & Crim Pro,0,,1900-01-01 00:00:00.0000000
2469,9,2/00 - Q5 - Contracts UCC,0,,1900-01-01 00:00:00.0000000
2470,9,2/00 - Q4 - Wills,0,,1900-01-01 00:00:00.0000000
2471,9,2/00 - Q3 - Torts & PR,0,,1900-01-01 00:00:00.0000000
2472,9,2/00 - Q2 - Tort Rem,0,,1900-01-01 00:00:00.0000000
2473,9,2/00 - Q1 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2474,9,7/99 - Q6 - BA SEC,0,,1900-01-01 00:00:00.0000000
2475,9,7/99 - Q5 - Prop L/T,0,,1900-01-01 00:00:00.0000000
2476,9,7/99 - Q4 - Fed Evidence,0,,1900-01-01 00:00:00.0000000
2477,9,7/99 - Q3 - Contracts,0,,1900-01-01 00:00:00.0000000
2478,9,7/99 - Q2 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2479,9,7/99 - Q1 - Crim Law,0,,1900-01-01 00:00:00.0000000
2480,9,6/99 - Q4 - Tort Negl,0,,1900-01-01 00:00:00.0000000
2481,9,6/99 - Q3 - Crim Law,0,,1900-01-01 00:00:00.0000000
2482,9,6/99 - Q2 - Contract,0,,1900-01-01 00:00:00.0000000
2483,9,6/99 - Q1 - Tort,0,,1900-01-01 00:00:00.0000000
2484,9,2/99 - Q6 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2485,9,2/99 - Q5 - Contracts UCC,0,,1900-01-01 00:00:00.0000000
2486,9,2/99 - Q4 - BA & PR,0,,1900-01-01 00:00:00.0000000
2487,9,2/99 - Q3 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2488,9,2/99 - Q2 - Crim Pro,0,,1900-01-01 00:00:00.0000000
2489,9,2/99 - Q1 - Wills & Trusts,0,,1900-01-01 00:00:00.0000000
2490,9,7/98 - Q6 - Fed Evi,0,,1900-01-01 00:00:00.0000000
2491,9,7/98 - Q5 - BA Corp Raid,0,,1900-01-01 00:00:00.0000000
2492,9,7/98 - Q4 - Tort Ab Dang,0,,1900-01-01 00:00:00.0000000
2493,9,7/98 - Q3 - Corp Prof Resp,0,,1900-01-01 00:00:00.0000000
2494,9,7/98 - Q2 - Fed Civ Pro,0,,1900-01-01 00:00:00.0000000
2495,9,7/98 - Q1 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2496,9,2/98 - Q6 - Wills Interlin,0,,1900-01-01 00:00:00.0000000
2497,9,2/98 - Q5 - Tort & ConLaw Rem,0,,1900-01-01 00:00:00.0000000
2498,9,2/98 - Q4 - RP & PR,0,,1900-01-01 00:00:00.0000000
2499,9,2/98 - Q3 - Fed Ev,0,,1900-01-01 00:00:00.0000000
2500,9,2/98 - Q2 - Con Press & Speech,0,,1900-01-01 00:00:00.0000000
2501,9,2/98 - Q1 - Contr & Tort Interf,0,,1900-01-01 00:00:00.0000000
2502,9,7/97 - Q6 - Crim Law,0,,1900-01-01 00:00:00.0000000
2503,9,7/97 - Q5 - Corp Stocks,0,,1900-01-01 00:00:00.0000000
2504,9,7/97 - Q4 - Civ Pro,0,,1900-01-01 00:00:00.0000000
2505,9,7/97 - Q3 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2506,9,7/97 - Q2 - Con Law,0,,1900-01-01 00:00:00.0000000
2507,9,7/97 - Q1 - Evidence,0,,1900-01-01 00:00:00.0000000
2508,9,2/97 - Q6 - Comm Prop,0,,1900-01-01 00:00:00.0000000
2509,9,2/97 - Q5 - Prof Resp,0,,1900-01-01 00:00:00.0000000
2510,9,2/97 - Q4 - Real Prop,0,,1900-01-01 00:00:00.0000000
2511,9,2/97 - Q3 - Prop Rem,0,,1900-01-01 00:00:00.0000000
2512,9,2/97 - Q2 - Corp Insp SEC,0,,1900-01-01 00:00:00.0000000
2513,9,2/97 - Q1 - Tort,0,,1900-01-01 00:00:00.0000000
2514,9,7/96 - Q6 - Wills,0,,1900-01-01 00:00:00.0000000
2515,9,7/96 - Q5 - ,0,,1900-01-01 00:00:00.0000000
2516,9,7/96 - Q4 - ,0,,1900-01-01 00:00:00.0000000
2517,9,7/96 - Q3 - ,0,,1900-01-01 00:00:00.0000000
2518,9,7/96 - Q2 - ,0,,1900-01-01 00:00:00.0000000
2519,9,7/96 - Q1 - ,0,,1900-01-01 00:00:00.0000000
11001,10,1 - BED 5-Layer PTs,1,https://sanny-do.wistia.com/medias/cobtu9yql2,1900-01-01 00:00:00.0000000
11002,10,2 - 5-Layer Epiphany!,1,https://youtu.be/ZAc4B2GH5og,1900-01-01 00:00:00.0000000
11003,10,3 - Brianna Headers Video,1,https://youtu.be/JjsA9krYwrc,1900-01-01 00:00:00.0000000
14993,10,Feb 21 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/February-2021-CBX-PT-and-Selected-Answers.pdf,1900-01-01 00:00:00.0000000
14994,10,Feb 21 PT Video,1,https://youtu.be/_r6JgAntYk8,1900-01-01 00:00:00.0000000
14995,10,Feb 21 PT Drill,0,,1900-01-01 00:00:00.0000000
14996,10,Oct 20 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/October-2020-PT-Selected-Answers.pdf,1900-01-01 00:00:00.0000000
14997,10,Oct 20 PT Video,1,https://youtu.be/Oz58nw53l1A,1900-01-01 00:00:00.0000000
14998,10,Oct 20 PT Drill,0,,1900-01-01 00:00:00.0000000
14999,10,Feb 20 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/February-2020-PT-Selected-Answers.pdf,1900-01-01 00:00:00.0000000
15000,10,Feb 20 PT Video,1,https://youtu.be/SfnVSI1cV80,1900-01-01 00:00:00.0000000
15001,10,Feb 20 PT Drill,0,,1900-01-01 00:00:00.0000000
15002,10,Jul 19 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/July-2019-Performance-Test-Selected-Answers.pdf,1900-01-01 00:00:00.0000000
15003,10,Jul 19 PT Video,1,https://youtu.be/qjYPKw1lH_A,1900-01-01 00:00:00.0000000
15004,10,Jul 19 PT Drill,0,,1900-01-01 00:00:00.0000000
15005,10,Feb 19 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/Feb2019_CBX_Selected_Answers_PT_R.pdf,1900-01-01 00:00:00.0000000
15006,10,Feb 19 PT Video,1,https://youtu.be/LYjI3JVPWOQ,1900-01-01 00:00:00.0000000
15007,10,Feb 19 PT Drill,0,,1900-01-01 00:00:00.0000000
15008,10,Jul 18 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Question-and-Answers.pdf,1900-01-01 00:00:00.0000000
15009,10,Jul 18 PT Video,1,https://youtu.be/ZlyLQXhqKuw,1900-01-01 00:00:00.0000000
15010,10,Jul 18 PT Drill,0,,1900-01-01 00:00:00.0000000
15011,10,Feb 18 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/Feb2018_CBXSelectedAnswers.pdf,1900-01-01 00:00:00.0000000
15012,10,Feb 18 PT Video,1,https://youtu.be/gUETsptr0_w,1900-01-01 00:00:00.0000000
15013,10,Feb 18 PT Drill,0,,1900-01-01 00:00:00.0000000
15014,10,Jul 17 PT PDF,1,http://www.calbar.ca.gov/Portals/0/documents/admissions/Examinations/Jul2017_CBXSelectedAnswers_PT.pdf,1900-01-01 00:00:00.0000000
15015,10,Jul 17 PT Video,1,https://youtu.be/cG6_bvt6j2Q,1900-01-01 00:00:00.0000000
15016,10,Jul 17 PT Drill,0,,1900-01-01 00:00:00.0000000
